Magic Word,Magic Power Level
3$VFT4K>:}hQw,1
ldt;O5}\nl/g:,2
2\`k|81IvG@UA,1
"f8zdww""W{1ha3",2
%<q$:fv1gx[Gn,2
{'[^~sO3{6}sV,0
1?GE9Nv>BaE[(,0
",'kBk1k:?]h}i",2
W\9<D$J4`RGx@,1
"D&=cPb6Jm"";SH",0
!_]'D8n+rC4%H,0
"z-qk^^M,a;(a8",2
*JxjME)_0sZ2u,1
"B_?W&k""|`v<v'",1
cfTqv;yW!tk*W,2
8X~vW:T;?Z%6*,0
Tj5|Zgibhiy5b,2
6s0.3P_y+d.1o,2
E:a_yZX}0q.p*,1
MJ4{od0UpcmVP,2
"4Mz/]""1BV^nuE",1
+%!ECA.u5=)ct,1
-B`~:+PICd4}p,0
cl~>f<#1N|Zl@,1
"q!""cpDD&m66xp",2
=vYjTV-Ap?Ii%,1
Z#ZHkk-6G@wZi,0
cyDjyxAjfo|hS,2
*FI`NX'![fPmR,0
h<K{!)lRK3Fbq,1
L4w:DGiB5#6n%,0
#jJ$$0[2z<CZ`,0
XRO7AT*_`|'Lm,0
F1D-\}kvKJ^#%,0
MNAveAQu4I[F',0
}tWUFqvuh1@gR,2
"*X02W6@/|O>,>",0
D)pBWl-W2<H4O,0
\==)A_5[|BQMz,0
"^4m,i]v=bBO&[",1
">'0""9.bC^ob#/",0
`./uj)7MhfX{O,1
"Rc!J""0|5X9T$^",0
":Dds2n""Pe%V5C",1
"zn`]%|-,;&V,>",0
Mw}@qz;!w*+IB,2
"RDa=>,'v;4GnK",1
"!'t2.fgB""&Rc:",1
&|Uf+Z}t'BvZ2,1
8>5)uO>s|xjPY,1
w}ejZIAc`B12A,1
LG\yW3p({@(>t,2
>.?^]RPy}f1(;,0
`X+QU`K}MmOeI,0
zQbxdxO;s`)0N,2
T=y'39eqEmQ(V,1
"J4lDOH62'+z""h",1
Z>*=SYy5]xZ4L,0
Je=W[??np2'`D,1
(:HaB*g\shPP:,1
Ye!x^%&W)o?SH,0
tt'R6TO5{|9WD,0
py.n`>f9CSuAl,2
Rl(WQQtJ4aeNu,2
lT6HrA!P~DQ#U,0
<$=_7a'kLlz|F,2
"g+='ZK""=_vCo&",0
"7?,9""7'-H%0PS",0
*}$CRZz*3^Yc@,2
{:Gfrnem30E3V,2
",7x`;04<i/r^|",1
1HN<El4'UH8d},0
"bR""}-|A\s_]{a",1
Z*CR2*X+.O&y@,0
=@dB0/8t@?D=/,2
"J:tVb""Y.S-E[?",0
wbpd%(:itZQYR,2
"qlY{.wJ(w~tm""",2
^ObKQl\2WcN+(,0
<IiD2&iiVEj(e,2
"N4y}~,1lw6q`x",2
4MM1%3F'K-^kr,0
HZ;@Ln8Y`%<>~,0
1MVL3|#$(U%AP,0
:`L0)6t8:c>L!,0
",/L>VN5n7Lu#I",0
RzG'SK%!7k5CZ,0
:.^2><lb8FJM2,0
}w{j4dde%TU$o,2
kUb1dbL4DT.5Z,1
rnNt<lg#r0hx\,2
"h8^u?cC(7,rFk",2
/4+DAV[GN.]]U,0
ba_7N!@$4>/NR,2
GP&nq6b~1=QP<,1
]l~Ebk^]a2TkA,2
O4)PE%qOuB~qk,1
UI;;pz$[z5fyE,2
eIyRTW?PI/J}=,0
(8:$4(-|jkixK,2
I;&lLshEKk\Je,2
acq/=>D$!$F|y,2
"s1z&,7IA{eQQ*",1
(6z-/fh/6Zh9z,2
{}uhfA|Nsn9TU,2
qnuu8S<-^fkqw,2
dADO4MF}F@3<S,0
0m]k)#MO2yn?H,0
Z72u!*ZLu23n%,1
"lf+""]R([c)b$2",2
Xw6&8jpOQ<b*j,2
hpMK&'BV7t4#!,0
B~{3+mcJhXk8A,1
)wQw@'IuG5+}$,2
?ZC8Jz*Y&C$)t,1
@SMC~(6*}%?[H,0
F?~'i`?<KA[Mq,0
"{sqsxd=\""0/~'",2
_.b]znn@pr[Fv,2
b3-2k3@Q+6[%0,2
Lw~=Rh)/VU)j.,0
k`ryQ+eF/gCQz,2
6F^r;dP?nq!@),2
.i.:U=a5{!Tn+,1
Tng*@6k.:u1fq,2
g2f$!y9s('*Zt,2
R1|hy~[ZDYOAU,0
d>[`czZA%4{uN,1
"Aec""?`>$phkPW",2
=lc}nM:`NhQU7,1
.Ft&aCoyJaxiS,2
"""A`oi!^IzQ%G6",1
l-917'o(M|xh',2
D~sOgBY7!\3/z,1
_h0ynsu}J+74$,2
?xT7bgBr\Uh9|,2
"R[#?R""T48dp<'",0
e#@3(S0'<+Bz`,0
"VWO\l""bTt;x`v",2
"D<Bm""$u9G:A^Z",1
"/r#2:""'q`J;@x",0
;\&LOm!t0q0rm,2
'dh0N-8YxvRFQ,1
hk!bl*:Pz7)qe,2
%b4tEr3;}x7aW,2
z6!i(dE>q)g|I,2
^]aX:Y#c=liaU,0
=r&kX.dit`&?F,2
"1ju%B^6)OamY,",1
lVY=N3PBL50w`,0
UQv?L@?Y$F9@k,2
aj_0}g0i=4@n_,2
Djz-m(ea8N8'*,2
@o@tr8LsfzhO6,2
"/]C8""GF{&C<*o",0
!-fCWTQY;1Onn,0
HOOkf]>i+8]{%,1
[@(0!<nM8QD-G,0
Y#[edq0?r/i@H,1
"6_dmUGL-XbDN""",0
q]QV5[:.O_Eg$,1
//*Ei4{yAg|AF,1
cjEL'<`h;I*&%,0
i'|ZoV|}xvJ(/,1
NrRs;EWoE?LIM,0
(=WU4_do/Q^Ci,1
>/xPUjP{Z;uoS,1
0]Lb'K5Nd<{|I,0
BYvLa*N|=S2md,1
pbK~Y-9<mNYo!,1
x~nhFdrT:h^%I,2
X9FCUX$`g2803,1
OtA1GsF!Zu~HB,0
CU|~X>PyTL~)s,0
"d""}Zd~ce.EKs,",2
"c&g""7]Mphac0*",2
F!Lc|RlhiNx|4,2
_Yr?Nrl{cQPSH,1
==kMH!g;Nu#8X,0
n<[)e!pC*w;^M,1
x#T+.Pm&|ft6+,0
"B4Gz|w,UCq[g1",1
I%KBz|o)Giy'|,1
\SkB>lS&G8|gR,0
",2<>f~G}82WAJ",0
yOBh$fo(qWQ1(,2
"[%""$Fh-<@3G6c",2
k5!vAxX-s?T_F,1
o}m:?1NPxK.<L,1
U@>a4_DAeA=\E,1
"9+t*TL^,.II'C",0
"md4DsKSb@,jps",2
E~V$;F+XRa>3g,1
<II1G_fCu]>Y+,0
FLqSs!ubF8B|/,1
N[sk341MQoL4l,2
/d!OEvE1qhNv},2
"-1c""Kog*jzb@M",2
R>=[{d(083>%},0
FWfHjQfk7S`;^,1
K)9BUY3Ng1Xe#,0
S-&S~\E2+Q4Q`,0
"m%LSF;$""}C.oy",1
aUrx#/+E]/Q43,0
"7J:cDgoQ*v-Q""",1
"32IKFqP7On2\""",0
:gvnp3Ke`.?b5,2
(=ptWb&7LR]VA,0
u/5``/V#?l]'9,0
z@t5T>aF{W<3s,2
aIj+68+Hdr%vi,2
X->8#)K_.O}_I,0
lNtZM5fHzuw0s,2
^?GZZ2t721Yf2,1
Q2Fn?oQnKe2L$,2
{+^dVPb:FTm%b,1
b&8_Qu'+rY<AU,1
AR%lZYYAa3B:A,0
fBJ0xm?8L~x9|,2
'Weol]3QdEdzK,2
ID^osoZUu5Q%m,2
"H,,4$&u<AFyqd",2
"1CHpRs$j""yv.?",2
"=AkHtAaje6(|""",2
"$jvr-""QGnc!o:",2
c:{ytrY&'(zR<,2
7%-37u@A(Kz:O,1
OKi4<ncAzedn:,2
",7.nkES6w5~;y",2
]:aB[^6qQF/_f,1
s2{Aq1\CPSMy=,1
!2~6DL-G9!x|j,0
t#Z=_r4s<f.{),0
T5Z#ceLQ9kfX$,1
jY)-><fIGcGaf,2
IR6xTy+?F/!to,1
V4X>2<{O0n;Hu,0
Z>!')/*kd;K}[,0
2z/?ETVG+^=Hr,0
OdM/+%U(+KDh>,0
o&+c7nys;T~8S,2
A$$Z)n4Mu:#J.,0
/SwtbU*Kw8tkq,2
9*Q0fIZbAl9`F,1
")P(E-Ba""iBeM6",0
S;C(-]`7n'*V=,0
GDZm~C30?IZof,1
"""P""v=*LD+FLdV",0
YM^}9iqp4~CkA,1
[EO*TSaSG1GCT,0
"Qr/AUO,@mg.R@",2
Qq9Ma_$W)g+5q,2
L]:6GJ`-w0NMo,0
#*]&63KlW<&%c,0
t'\(x`(gUxMqc,2
W\/>Ly%tO=/|o,0
JE|ol(t5d:c>H,2
/HM$!%1$:f@.5,2
uqd<>^Ch:WRC4,1
)ovL:Gp9JGf8n,2
*)#=UZHjP]PcZ,0
})5RMzvNgeAQ-,1
"Z.NBb""""(t5YS%",0
n!{@LF`bT1@~A,2
#ht-^bi%sKkh&,2
*[naXQ#Bx0|fg,0
"M.""cP<o`p8{T>",1
"H[""KaCM}T>?l""",0
V[n1~x6U{;K!0,0
:r}sR>X6t!>!1,1
"L""OEbCBPAaE=|",0
"Qc>iBF,j{{I~%",0
",].0Y-P<G1i1%",0
]py#15U~|u_zF,0
=\#VLqK|P206L,0
cXa!#$<1.+|O(,0
<%AYU2Af&{78N,0
4O|J*(j</70V2,0
KOwcqgQ12J(dU,2
"H>>,,Jmo_Kg4A",1
""">eu(2efI.mv3",2
{Z6|q+O<xDKN[,0
lO378`zj|x0T=,2
"s,ck.?=s_=V\y",2
"1$<A""sNEUHIb=",1
w8dO@PvYv~E&],2
zW2v4]y)X15B0,1
)w2<;7kOZ=H{o,1
ee>fI6Z?u:Y#},0
"'W<up{S9od""Ck",2
"(=w22^7zZ""-b'",1
XG*g7`11<^gEV,0
"N8ur{ND(?L4u,",1
6-'h/Jf6P*D!v,1
hTbe/G;%=u{ik,2
"hky`/?'=""1j[o",2
x@T-.*\8KHZ6v,1
jBwUAq:/mui0q,2
"Q||%"":(/5Mm8z",0
"#Jo"";{J;dL/%0",0
d*=4}s4c<ysHi,2
l'rKu=v-xXsXZ,2
if:8X/O%Ob<.Z,1
OOu@QvtDAk&Kz,2
g5@}R#3w2My0?,1
Ty@6?kFC!w{#8,0
A&DFO6yGVxsX?,0
"?,kq&|w0{.1rI",2
]~5Yauh!#o1I<,0
"7(Z#>S!""Km[/'",0
@%y@=azIHkhn},2
NBq-y{rAji<DM,2
T=ual_~y+Bv^q,2
"929"":,6G/Gq;Z",0
"s}*""qDJ[""Wfxj",2
eeP>%mm&?LB&[,1
(p^`M{[z*r'r^,1
\cVH@@HeDhtl2,2
uob6vbWCxR41k,2
A<2OtY~|}YKF{,0
'Y/1qe(g%)RKO,1
NpiI{D&`[{Q<\,0
c.I}NO]Lt6AP|,0
'gH$07V@2$)P:,2
BUs%;ufFk|S6>,1
s;>wuz(jw?pj5,2
"j""v6!mTIx8lP/",2
;KKy0+Yx>V_P|,0
".P:|3.-{Z,md@",1
11\1Q~\j%4H-},0
"f2r;Rg7Ttv""Q,",2
"/kiZt\dC:p&,%",2
eFU)ue3sTOtP:,2
c.|EuN0K{od1$,2
1?yRy]e;=5Y_I,1
+'ocV;H?R$szR,2
17\!/CRtUTPZB,0
"bXT`mR,dk[q:|",2
(hBK|[F]&dm-|,0
"nD,V*|tkUsW4Y",1
"I3X,HY\m+-~x@",1
&5&M7#Mr60LV<,0
~tLrT=6}X&b+&,1
"W}6/Y""A&b-a0m",1
Ve-[3S/0H&G]E,0
*?rf+]VqL)YQ0,1
e^HC8+[49Et`\,0
)?)pO{m~4Nn*0,1
!Pfi{'~e4@'}(,2
b]APumk`$H]TX,2
jabl6t`JXjJP1,2
t;yF!6z97?_rD,2
"O7wte""d.5+'(b",2
iOFl]z=\YXwM6,1
(./':t&+J:_'Q,0
6feX?e$J32X;P,2
pRB^YM6Vt3#UE,0
"qpkD""{*-%bmi?",2
>c&4I|ew#PY}o,0
@hInjuc@CWl7H,2
UD)O@:fw3lASw,2
(V=@m8Cwx~1Xh,2
P=6yz'rsqz;^p,2
$jZ/~>vJp:v6b,2
*}l^K-f#Q6q'w,0
"$zLtY9x]=z'I""",2
"eX@dvQ4""uF{<S",2
y+%#+vF^;(~<1,0
GKJ8#*(4%Ya44,0
")xP=,lwD4q#CB",0
Zy;{j%*;7/(F>,0
~'x?V;F2%r:E=,0
]c(T3hwnpBXF\,2
4w(^JUM@=k|-c,2
=Zn9Rn#k(gM.S,0
/&pHxc49gsN_G,2
~%X=D}QaFYVK*,0
e~oMn;niwg+=[,2
"VijnHL9P,_Kaf",2
QW$|?K;2MSrW8,0
!H>((G5`$r}]F,0
/X%`J1#[O0m#P,0
b&kpVDJcTmO/_,2
ZPiATHZ[%fek+,1
=~3G/*3gqe_KS,1
"zFiM7zg>f\+""U",2
y4AV.=L9?!'Gh,0
.a*JcS\MU:eiz,2
$gX\XmqP&6v8V,2
3^k|u3vN.B1*[,1
"79MO""W$D,RRsM",0
z3FmgP;ZH-U?H,0
hplFQ<B!O6C%t,1
"?hFs?n5;2L(,V",1
*s>z[<t$[-h:5,2
[L%p`F\DEB/@x,1
YAR)(H=E-IBBw,0
+}=V.vY2rUQYf,0
"/I/uvC,3tM?-K",1
]cLW*4{W/\z7y,1
R}x'7@/1XT<01,1
l/E>Pm]k&Wn#H,0
R%E6!'MNyL^1u,0
?rTGoip!<RxM+,2
@}=[_$N4#C3@2,0
bx8.rjx<0S(nX,2
B>y+>V|*|r:&.,0
5$-Y=LXw0JmZd,1
g:F7MKN45582c,1
NUJ]I.]'QZ;E?,0
"""f:Srp/Fnh$Rx",2
g$-4Ay&\YA0Fz,2
_p6bR{^YKN;sj,1
~![FbEG6CiD9j,1
[!Yche6OpX^vB,2
Qm+u7kSVg!Sg!,2
"TC""%M`}R#RtS7",0
QY=*&0x/<?U?;,0
Rt&^aiudBQ02.,2
uzbbi!wYXpZQf,2
-C0\\7/^8#ym=,0
c~Ko:0vp9q`Hq,2
3lX7:VIY`g%;I,0
#/o'x8C&\XEzG,0
?9NCc!J;>;Web,1
i$tS`LO{qe~!_,2
jF&~KxH95!5?I,0
"}o^>B>,?1QNP`",0
"7c,Tnp>^<gT<'",1
Ijv5wCd=\x_BX,2
"LdY@u`,[_c$Yo",2
;2ZtL:B|T+zt{,1
L4{x~fP{g5Hn>,1
/jD2f`IdxdkJ.,2
"d4{vy%w_,_K9S",1
+-Ym$V9Dp6;I7,1
O:K7aEiZ{8NDu,1
"Gx].,GNsbQ8!%",1
o-ad.6186$OA1,2
)1LtEZnglzM|_,2
*lpc6<BWv$vTX,2
"iU3""O""[U18!Oa",0
J_(CKrzdUA-SH,0
z$i;Z=CFP0Au4,1
"4|uP%_dKx,:|i",1
"-xmv)e8MS+J""`",1
0_3X/S)BPO(TB,0
"8\""J@_S1fVPUM",0
=Jm.e.%eh/StR,2
Ryx#*>_^M7Mv~,0
"]f[jS(fOfbY,I",2
&Ku}kc=%ZnM&S,1
"Q2KA^""n/DENNK",0
4STkw_Y[SEL!l,0
%8AG:D>NEoX{8,0
(nUsfyeof<W0b,2
09Her6&-s4!bR,2
v}C*(q1E=lg/[,1
[ZQmq=xjE!;b!,2
K#E]<W%LO*-P(,0
KpxGF.HD`x/9z,1
`HqYth~:FsL4m,2
"Ax{Dao""}\dK<P",1
"-I,1*zLf[B9PM",0
yGX@IYRxuk1/p,2
)nA1}_jRtB_Q%,1
"B#xG""Hvq5glN#",0
S]6a>-r#ph=A!,0
r_j.>I^#?<Z1D,0
)yOKDe@W\2DuE,1
"`P*~9""hHIg8+1",0
~0|YB33RYc?1',0
oZ/m}.|g{cVRJ,1
1U{sXneo9l~Ff,2
"^p<hV\',c-6f9",2
"S,eRl~|;TV(OY",0
7FAPh9V5?>:m1,0
4ZXHe~gm0rka8,2
}e;5.>=x0pebM,2
h27MUo%S+F^ij,1
BZB3y)\f>Ku9R,1
>]H5|zFzHsrg%,2
7ba'}wAzK=qk4,2
]x^l('5&eM2+4,1
T>0i=0ZOap0`8,1
!Gg;YloKT;1`C,0
"L,NJ{C,Ft:qJz",0
"12Tk(',r$L4,_",1
mx4u#;RX3FQob,0
YHze69q:fA}`i,2
u8fV+jezr~?j0,2
3Wm/otk/tl@(a,2
?dl*0M/AHZ[5[,0
;\laDxHfF+fUi,2
9rjx_HNr}yzL6,2
hi16fikf2PyQ>,2
%dq4>Z;8i!U#L,0
gP*6JU{~:mj]o,1
qJEE`{TGE_(dG,0
.O{0Txp_z!oVm,2
`zTL(YJ9Z$J+d,1
sepEl[\DJ=}[S,1
"ZCgb""oJ8u@Gk`",2
|=_iL8|`P<o'\,0
Xi9R8|x}'Zao),1
KfJ(+n(KO^FGD,0
"!-WTG@z7~&o""\",1
")7J}0X,AHb)4T",0
cyPh-KSno(ty0,2
"^Cn)e)(R,cTS""",0
GppG.}l*wyz9P,2
qy^s8}PP)#('F,0
di&&]h)0wJsfb,2
"SuNKP#9VJNv0""",0
*/-VG>*w|P/57,0
.vLL?&5\wG1w8,1
`4qzcv>5J13:y,2
.DsI!CS!}<n}r,0
&Ka}4lyGe{CN&,1
"""HR.t$Pw,Nkdl",2
?XJXE6&uD'Z0[,0
AQFr0ks}Ad7Ns,2
URI<J-sUz)DHN,0
",^p*`>=+Q>Ec>",0
Pp_<.#+!J0K/5,0
"1uC,T9(A>*XW$",0
F4ua>js>r|@G],2
x5(y*>qS&z{?1,2
tvBk[pzC4Z6Vx,2
gp0M+c!spXi6^,2
$6m@5gW>|@/1W,2
')@~A[5tJ6H5B,1
4FmYz{\Glky..,2
z&Ns/f7]z/Q+v,2
)a.7|Ul>T|P$<,1
d;}s(Iv24%$iI,2
'uv^*R1}u=O||,1
"ide,rXA9ElfUd",2
UQ6%GYms5fU;F,1
"J-54#%D~EO""L[",0
ovYP~PvOL/T=),0
AU:Fc5Eq~3.y8,1
xU`!FN'yJ5*(9,0
rLVEY[X=}BETf,0
sp4A7uij@XUW.,2
3z02nbt~}*TYT,2
dU2F3z|ZfMy+^,1
_j|r8zOJe>^<L,1
v{77}EOue_OtO,1
^UmZ3V;1s*=9k,1
|~id5%TkQ[T`7,1
HsODf9P}**]eS,0
u=5W7N}_Ep^x6,1
Rnr/WQW5TiZ)Q,0
'L)my_[blmbu-,2
<u%9%ZpS5DNE;,0
SrN$sP#M@iEyu,2
5lPr@Am2x3&I(,2
"zBgT}tf,_D3j{",2
"8;HAE<LV?2W""&",0
:$Ew!/jtL0n]A,2
gr1|G1rNV\R_3,1
"[Eq>7nvg,$>""1",2
"{!M;MQ7'y6s""K",0
B@15x*;b%(M(?,1
}SCq^k'+vwHQh,2
.J[$6$qFEuVco,2
"{^,~LY|X>~~<%",0
M3F\?r#7X~Af),0
"sZ:b""*=vT$h)W",2
3kKZTu'$'9Zek,2
Hn*a1.~'8[C?L,0
"}?pmq^~""N^G3x",1
/PbeH[.q|%3B%,1
AER%q186[F=^V,0
3$Wqg0N2AjJR8,2
"jobJQXrIC4m,G",2
~>pw_K#YEY?%e,0
[ncS\iv`e3Z@-,2
"+U;Cke6&""#9=v",0
4Fgm6p@`_[6L1,2
lK0o'k2ARUjyh,2
S_G0e@e:Z$dFs,2
k[nD}4M$B%d2B,2
"N-#XeiJ2""$t&!",0
&_]>CNfl?E`:B,0
"6Kk,&#;Q/dI~x",0
$@P/jx/zT/lRF,2
C`B9uB>L#+OBh,0
R[_ZjU%~{H\`',0
ENJK}6:J+Sr1\,0
c#*YXHPYQ'v.q,0
q/<A_17SUaCni,1
_BDy@&1Y6P1|r,1
g~</IV=o|+pP[,0
|WaZ\oCx>xT${,2
"jjG.8,+Jvvlvk",2
M'eKf\qjix\e_,2
"/|WRJbjuT,)92",1
j%SHvE.&VvQ]C,0
av2Z9XtvQV}Uo,2
@w[:o%xb:?'{',2
"yO0C,{*Un>|.J",0
Uqr/D]0dTR0F#,0
"`IpbEdU{,|Ekl",2
ka7R/HK-[DIa6,1
`Nb-9&~JA<Nru,1
rn&\->`qI*Sq{,1
4gzCt'I^%selg,2
*2-Vj5ZpfaH\!,1
"Q}""$}'82H|s[}",0
b~R0Q=*YVz)xn,1
os7@^%{M!ct~F,2
3;D.r0+YY^NGR,0
$$22q_N'T<JPS,1
"""SB~eF#R,%(~[",0
z7yKP7dFYdAk=,2
2N9ov*#dFsesC,1
8VGAu~i|a)ku7,2
"-`,MalE+5>3d:",1
"V_4U0VJ3si&""4",0
+c1Lz{.[eeFma,2
lY+lgnK98Xb|q,2
xMth2JhGS`AUG,1
2ji{f0x#<tt7p,2
X<f'$UZ=\~T.),0
Nm9m7w%bbLTv/,2
"0GTh""JC%]58;c",0
0AA]QahIT+w\?,0
|4hDb)@:V6vM<,2
Rx4QB4dY2{:'],0
b.b3`DD_WPgBR,0
"7g.},z@rV%g8:",2
"Qy_@S""MrvAt/$",2
"}8&f,'ehfnJ,[",2
bMnP[Sf!{+Qe?,1
;r]5`9nk*g|zI,2
"L;uC<F4<ga],I",1
zoQz3glUGEk<P,2
5gzes2OQK1IyC,2
"rZC<X2%<T4I,_",0
"!!<-{#Q)""GV~z",0
p6#DLP31WstO9,0
=8t7^>Az3h>Z2,1
aF=`1geD}$F*v,2
'=@[JcM.+HI3{,0
"jE1"">C]cB\7,}",0
{SAsCk76f49Vx,2
P_*+LWBB28frf,1
3hy6UA4T<]5yq,2
"2aiY!,HlKDC9a",1
'G_I6V+rvd:@u,2
"Q\|q""y\=K)Hv%",0
+h[kKYO+\85K/,0
m)A3-hjIwG3l/,2
zk%@aKoNHnnU9,2
`FnDI`+[X6p]|,0
)\IZ@v<K\S>g4,1
!kTe^ge^zCy*\,2
"DB)uICMI{,wn6",0
;tARE#bWv5D_V,0
c]X4dVe#wol#*,0
B$5^j6_1dPLm|,2
<h%xr8%T\+}}k,1
u|6'iIJ_u)K8x,1
oCI3j0'#ko)kU,0
t*RP^lnx_?1~o,2
)#%_T&FZ;+sDW,0
h8#YXh@QJu3Ds,1
14MDm<wK$zt7u,2
S|]T;q2OL^j+Q,0
5~B8_kYYY6y:r,1
lv7cIAMh`Ev49,2
aPuTrl{*)2x28,2
u)}_H(>%M(Z]7,0
<4G#.y2k[m#%L,0
",rO&cu_DKNw7Z",1
"H$/8Y\)my6j}""",2
$)5Yj|EY2A}#O,0
/|qihTI:S}Y];,0
?Wkge;CB55n1:,2
EC2etJ\V#XcKL,0
R9X%W}]cp?nU|,1
Oi(H{b`$w>T01,2
_j`=Lgy&d*pG@,2
fWf\-}O{7eZ\',1
e)G1I1B<(gVC\,0
u*!=DPAzQ(zFE,0
<ELA_N6kp`p<b,1
w5EG:Q%k-U\6e,1
"Kng:_""iSc}boM",2
",Pu'GcHPWb;`~",0
7vB$tVY8XcM_z,2
bAjZ{ZU`IGx0|,0
"h,ea_J7qiIW,C",2
r1J1RWL9o'<iP,1
"[lUPUT,Hgmv/]",1
4*'*SF!!Fv%/F,0
&9$KYYK:sSemO,1
<.fcUX:XoN1M},0
"f2""WDrJR{THZT",0
]FiN5aI.yNn]-,1
'KJVKt'Wapw5@,2
"g(jjrb|\""w`UJ",2
"L""@&kIN]z_D~m",1
D<QlG\+qNA2DG,0
;M#ufb40v!|D),0
"lP<3YE8,'?Tb,",0
Nw)wJqD^!0)#~,0
`@]Cy7DRw6wf',2
{&7NVU3]={G\],0
:6r0iorw8h9v>,2
Fl(1>xH?/<?Su,1
#HKPc<iHi/kgp,1
|l@B-7gxO7+S{,2
{&%9A5oO%wCBT,0
%\;Z9^CI49v}N,0
"cG+""J:{fEt@W@",2
?WZJS;ph+r/lI,1
"!T""G)HI:62/&L",0
"y0-m]3f9""M$eO",2
TY.0D>`DW%R/1,0
=Zjg9f^o$@tt|,2
Sv2abx/:sz!u.,2
"!?T?y)h0""dY:.",1
?;.QUQCCDbdG\,0
z^+AAhjQ7<Ajg,2
"XmY`!&{v}Qd""I",0
"_S|\j""y]j}xm`",2
"N*P=,9VF2IYse",0
QlG2LnMR2+drL,1
Zj#PA.$.=:*gd,0
"""k1|f{5?I7Ir`",1
">o3pNH)=udz""B",2
w%3th\hhl1M7J,2
"""dB].NiN~p,o>",1
lWghY\pa:~aNG,2
9iEr96Y@(48_+,2
5^S<|/+AK85~2,0
ZrTQg`=&Z*ml6,1
\:++oHo@^d-8],2
"01#-r3GX2UX""U",0
"0THT[Uh_9nw,1",1
!pq/DXJ`=x8bx,2
(vAF);4^r<8Gg,1
ti)XH~5E$^PEQ,1
4Tq?3Fu38{@W(,1
"=(i/kbis""84IU",2
"Rr!O,iNKjiYa!",2
iUtn:$jr}^bq@,2
\FNt)MZ+fb$L.,1
U<&!G|Kat25-M,0
"baN)dP,h.S'PF",1
nwyiis75zb>]K,2
CWyw=h*SvF4qP,2
"*CYzp89,*jvst",2
zwM(j<awCgYi4,2
KS(abR9apO[?$,2
^+1ZqfV6f1%&@,2
C0erS?2g&DCrY,1
Y4aMj0z`cq]<#,1
dU]dk~!g>BUw`,2
",>hH4_NH8K\R@",0
x[O}GCBztrg:h,2
5jeRw7![w#.MK,0
"B_MH].oO,:xw6",1
}>Y_^a#dWg1'C,0
"PQnl&QSzq/~=""",1
gUIl/Yb)M}t[G,1
$T83TF$%n=u/`,2
\b[Sfh8ntb\\D,2
=w]qCdi9VGOdq,2
"HV,E6+w<D1E%d",0
l3A(*xUI0[oZL,1
"!TE,,Ar3,!J?l",0
LbXs<?Dbn-*ZS,1
QoZ2&ztisifo1,2
{SuZZqyeMF'\N,1
{S^siwY)7YoW),1
"5j)_E""dez\M5H",1
X\lHP!+|A=^Tj,0
"""QE*@1HC*(bH8",0
8wODgXMT|k>#6,0
1xe4*l]cowi}G,2
"R)<h.FZ@i*O""r",1
i~kwYAUQp:Yq~,2
)WQ'$yvlYm:6h,2
$7K|T~%BbUd3D,1
b<|Dk..KBJ^zQ,0
"_$=P2f&872~d,",1
"QZI9PZ>\-""'kX",0
X8_|X!:}1s6FB,0
eBE+>;%u@##Xj,0
R'yxO[lL#\8Fn,0
u'm'Bt>*809!(,1
h*0KC6!I~QAk0,0
ZM8WrH}81#YMA,0
"""M)br~cIcPwnN",2
fs;TF#UzlGK1N,0
IKpwMYIDOQR&W,0
-P^CHZy*S'#V*,0
TuFJ5%Lvxr>1?,1
TM%{$8LQeC%_m,1
1[a6w>6)9Gtz~,2
"RA[d>d)""3_@=E",1
B_r$4=#?+.2l3,0
"Prh8,F3yDaK]C",1
3Hhj;]|N7'8VF,0
t_8}taCyEbC6>,2
zfhQ4U_n=9P`L,1
{]yJj`)~Souj?,2
K*BBLzSf%aI-`,0
y`4Aas9E?^G~C,1
"7Op,#1smR&OKH",0
d0H4rmvcbk?Gt,2
@C5M}Dx{Hep=s,2
D65Jv#$lTEG]r,0
"t&z_;""L]mH@;)",2
$>H]yc}cStWNB,2
x$3hyV<-=(NuJ,2
n}.2hiag\j+Kg,2
"TZNd6BQ?M""c09",0
**KN{l-Me0V6\,0
's'u#7062WQ]T,0
VNjC$I2bSxv|n,2
r]ATL8]T@PNga,1
3yWBfT!N*Bu7o,1
DSb*x1#/N6RNV,0
6}ioDh!OcYfaq,2
"+XjSgL)</5,X`",0
}]AL&+5Sx(I[+,0
",UMspKs{sU7#;",0
tU?*IB7cisI\',1
oMfa+0>hYAiuZ,2
"m%w""y:aIU.U0b",2
j(L3.wagc11Z&,2
NlOi7QqeU`(MP,1
E8a6go|r(oVP},2
"l\HksY,9!2h*I",1
"j>Vqwj""bK$N4g",2
;P'2DmAd{!<O?,0
7tl(i]|*dU}]V,1
cC)II'hl3qxMZ,2
LmA^EZtq!XGoS,1
"&$|4fO$2,Y{DS",1
E\Qj6]Aw7@E0O,1
lyL)%a~e7B^_<,1
v|@g:K[g4B]$=,2
*E(dh0<x\*1?:,1
ig&2LaPxhO;X[,2
(P6#d4khg)+t%,1
/$OaCPt7bz7s^,2
@_:fJEa95BsnV,2
!|5DFDw`F>+x{,0
A2s$&bU&B<9qh,2
;'he3`.1GB|%9,0
"4U.""xHvr\FHC*",0
"V(D],;,A{u$\v",1
0Wz}YD>A7Hamz,1
